,carat,depth,table,price,x,y,z,Fair,Good,Ideal,Premium,Very Good,D,E,F,G,H,I,J,I1,IF,SI1,SI2,VS1,VS2,VVS1,VVS2
9789,0.00021642588247570155,0.013114122779715779,0.011571284805631568,0.99984472042735,0.0013906970071953496,0.0013971254987540337,0.0008528465467854378,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17882,0.00018427438700388085,0.008687221101611527,0.007758921558058141,0.9999310157947429,0.000975407281584452,0.0009684796730504715,0.0006096295509902826,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39814,0.00036357360493588834,0.05617212196259474,0.05090030469102436,0.9971006115366736,0.0042901685382434815,0.0043174365586136736,0.0026540873160319847,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9805,0.00019491201027447994,0.01353674620807377,0.011994585247660302,0.9998343560013981,0.0013022692554602614,0.0013151205967970403,0.0008267696259994423,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
308,0.0002962922108287445,0.022239764740519016,0.020347778334022217,0.9995399883379334,0.0021383016179086505,0.0021704296889623696,0.001342239412910939,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25302,8.089776441335452e-05,0.00440284293046133,0.003937501807729645,0.9999822772794124,0.00048252294880177834,0.0004789434017038423,0.00029567059028951697,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23661,0.00014518341527079294,0.005337625561426211,0.005124120538969163,0.9999721231798322,0.0006439311477304582,0.0006396610472813172,0.0004013894422192511,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32124,0.0005070611496246453,0.07884800876663234,0.0773268253177584,0.9938398532643047,0.005970645036830198,0.006008674623052046,0.0037268994497411424,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52699,0.00031318883216907,0.024741917741356527,0.02114024617141222,0.9994638606595444,0.0023215122184532307,0.002301937916442664,0.0014602429299882887,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31147,0.0005395185594307849,0.08263845251769095,0.07763803660101538,0.9935036887079088,0.00623736090659005,0.00625051989584446,0.003921378797813998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
45107,0.00030281255858405874,0.037851569823007344,0.0345206316785827,0.9986758182102258,0.0030220693346689064,0.003058406841698993,0.001901662867907889,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3668,0.0002060911417522415,0.017474206666880196,0.017706422037868638,0.9996871721052392,0.0016719506711167763,0.0016835614396661983,0.001010136863799719,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37902,0.000405784127516334,0.06066967565061286,0.05443445613023993,0.9966454058754838,0.004740746270251805,0.004780334965619252,0.0029196662833492325,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9176,0.00022008036329336034,0.012830685180002906,0.01342490216089498,0.999825090441736,0.0014393255759385765,0.0014503295941032444,0.00084290779141357,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51972,0.0004708684719771926,0.10866195507165984,0.10141782473354918,0.9888237911521045,0.007570116203325634,0.007515785225789806,0.00452758146131916,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32979,0.000453677605509803,0.07638949952232629,0.07234318574345508,0.9944122650498655,0.00559126994898568,0.0056280546197026915,0.0034945437181160503,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
37819,0.00031826311932227564,0.06096727879517342,0.05569604588139823,0.9965613923778756,0.004396009335638932,0.004425846503075395,0.002705236514239343,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17236,0.00018425783742733059,0.00873411166387819,0.008414924858885963,0.9999252090938285,0.0010213977759751238,0.0010141435304071187,0.0006122583259396339,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33301,0.0006142773377030084,0.06985899134661665,0.07226792208270688,0.9948883940052646,0.006371621796958656,0.00629935387487595,0.0036736193725375992,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23875,0.00016961456069725802,0.005088436820917741,0.005013238247209597,0.999973922376741,0.0006767871633732956,0.0006859781001598466,0.00041526323481052825,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15289,0.00027055219476945883,0.010121259816375539,0.009453028491944947,0.9999022378979698,0.0012386726989445102,0.0012321533689500655,0.0007676511068458741,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
10507,0.0002125573523709767,0.012940991747291818,0.011044646740844868,0.9998531143881826,0.0013399448781817452,0.0013295254001243445,0.0008293904533691052,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36875,0.0004055144119247433,0.06477832785361924,0.05926749097361632,0.9961097605741129,0.004834979526795016,0.004876570748530887,0.003025761381284623,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
42776,0.0003701389415891673,0.04619333991032808,0.04515695087387841,0.997894586524395,0.003775417204209506,0.003686583858228107,0.0023318753320117538,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
36253,0.00043680970234751736,0.06584107220750383,0.0575310339677218,0.9961391992559238,0.005071254105302884,0.005103215790840508,0.0031428990778662835,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6905,0.0002514585081841764,0.015232582707310687,0.0135400735176095,0.9997893570592015,0.001569197805880101,0.001545019103170084,0.0009816553300266886,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26939,0.00012476305117237876,0.0034780643039092384,0.0034721792543256354,0.999987625245783,0.0004984636997311548,0.0004961096798977137,0.00029366397422177833,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
740,0.0005856175354300151,0.110557492294818,0.10292671834830568,0.988451415862177,0.007861471763499899,0.007808233805733535,0.004880146128583459,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49492,0.0002643182654252089,0.029169408577281983,0.02643182654252089,0.9992174426877988,0.002515743490564935,0.0024921436454376843,0.001548149840347652,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18284,0.0002019251005175987,0.008521239241842666,0.007673153819668751,0.9999330977631488,0.0009692404824844738,0.0009759713191683937,0.0006151984729102841,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50118,0.00022608565818876505,0.027356364640840573,0.025321593717141686,0.9992986091943415,0.0023286822793442802,0.0023015520003616284,0.0014017310807703433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
48037,0.00022847655938511605,0.031727085860069525,0.029078834830832952,0.9990656824021893,0.002549590696774818,0.0025651686440056214,0.0015629873721572712,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
17829,0.0001488079570163503,0.008344371421477585,0.00778807999337908,0.999933842007064,0.0009234437706435195,0.000920662313503027,0.0005535099709580132,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
40517,0.00041811811777042133,0.0536584917805374,0.04790936766119411,0.9973859267648592,0.004407661824829857,0.004442505001310726,0.0027264785596279556,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9280,0.00023873374947040173,0.01344793781420428,0.012046198367772565,0.9998344645251228,0.0014477340220177574,0.0014608753293280546,0.0008936088971002194,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15076,0.00018480070398296615,0.010048538279073784,0.009405035827704527,0.9999038090506918,0.0011055042113266725,0.0011104542301833592,0.0006748525707949389,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20817,0.00017135736664956443,0.007141732829394749,0.006412082106886927,0.9999531492550389,0.0008048268575540832,0.0007970881377699094,0.0005173886941419106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22738,9.386310671328839e-05,0.005864120825354947,0.00548309237236041,0.9999673546881019,0.0005892000956061864,0.0005864120825354947,0.00037080573840200066,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
46329,0.0003295375194794379,0.03585140944681472,0.03181741567387677,0.9988395849049171,0.002988564400796282,0.003028336170388628,0.0018976815776919355,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29909,0.000544086284357601,0.08314754499413596,0.07952030309841861,0.9933062422118254,0.0066545937856045045,0.006724348437445223,0.003989966085289074,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
35933,0.00035716560593575936,0.06721207311700199,0.06277456104325467,0.9957344165481775,0.004751384878963586,0.004827147280222687,0.002976380049464661,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4615,0.0003329729517119961,0.01681240477496636,0.01528400434087851,0.999737641082821,0.0018559148128209618,0.00187501981824706,0.0011490296120553309,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
9847,0.00019457714053825647,0.013299668287340168,0.012829262013511415,0.9998271529196563,0.0013278286183984315,0.0013107229357137496,0.0008210727688647305,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
52893,0.0002706533018732628,0.022734877357354077,0.022425559298070347,0.9994839790605492,0.0022734877357354077,0.002234822978324942,0.001326201179178988,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
31200,0.00042086117607817984,0.0779908366919877,0.07233551463843715,0.9942845284846998,0.005957816023856733,0.005931512200351846,0.0035247123496547563,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28788,0.0005391878724886445,0.09282774993926123,0.08014954861317687,0.9923971382831537,0.006630553567090087,0.00668884414789967,0.0042406397538971765,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50089,0.0002264924024618895,0.027949162463797167,0.02523125363425449,0.9992844796618565,0.0023056926570620352,0.0023192822012097487,0.0014178424394114281,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11990,0.00017684673113036484,0.011873994804467353,0.011271549896221054,0.9998642106216781,0.0012048898164925955,0.0012204367818666937,0.0007404242259414175,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
41658,0.0004670614632531388,0.047028257679281565,0.04751142471023309,0.9977399189148949,0.0044129255493572436,0.004437083900904819,0.0025849436155906476,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5552,0.00023334467810938878,0.015971146857264834,0.015297040009393265,0.9997523097664479,0.001623041872183082,0.0016023001230178028,0.0009930112412877322,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41387,0.00034317130089969863,0.04992325353564663,0.046573247979244815,0.997647996186981,0.003954640705606051,0.003938299215087018,0.002410369851557407,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10226,0.000233943986499318,0.013277901936447777,0.01117029845447194,0.9998470918493374,0.0013994487120319562,0.001388910694622077,0.0008788706519839242,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20533,0.00017610412839339835,0.006897411695408102,0.006321686660275838,0.9999553649414888,0.0008511699539014253,0.0008410101003402678,0.000517023659001131,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30405,0.0004354847541005566,0.08464734907829569,0.07620983196759741,0.9934495952918947,0.0059470886731857265,0.0059606975717513685,0.0037016204098547314,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43770,0.0003746077221273758,0.04273302904267842,0.04023564422849592,0.9982602076690625,0.003648956700722216,0.003614270800525237,0.002240709152724859,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23930,0.00012437502511916714,0.004975001004766686,0.0048920843213539076,0.9999752019581039,0.0006144126240886857,0.0006185584582593246,0.0003698084080209903,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47188,0.0003208254001896919,0.034148873104936694,0.0315387681542409,0.9989089155058712,0.002903741757649076,0.0028819908830599443,0.001816198028192493,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7130,0.00022041855132109796,0.01511783759604487,0.013656366766633243,0.9997897985466758,0.0014854293675987036,0.0014782418061425808,0.0009343829892959587,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21686,0.0001226322207377519,0.006387094830091246,0.00555932734011142,0.9999635665990855,0.0006898062416498546,0.0006969597878595568,0.0004333005132733901,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
35212,0.0003907053351737869,0.0693222894694062,0.06028025171252713,0.995740454214337,0.005056843338106443,0.005101495376412018,0.0031479687005430833,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11553,0.00018081590488618426,0.012418674786139028,0.011723228998115244,0.9998523443816255,0.0012239845869218627,0.0012299455508192096,0.0007669773547919464,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49714,0.0002605158718370703,0.0291219528160725,0.024655966441722726,0.9992644512607625,0.002451640436752429,0.00247024871331222,0.0015398348853226833,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9999,0.0002125476428162693,0.01379434201877588,0.01254031092615989,0.9998241118077309,0.00131779538546087,0.0013029170504637309,0.0008501905712650773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41802,0.0003990398870202959,0.048842482171284216,0.0486828662164761,0.9975997175507397,0.004038283656645394,0.004070206847607017,0.00248202809726624,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
12083,0.00017439441510959296,0.012149477585968311,0.011238751195951547,0.9998613132949997,0.0011858820227452322,0.0011994460328093118,0.0007479582692478099,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10519,0.00018731286543972894,0.012674837228088326,0.012903775174736882,0.9998344506360642,0.0012716462309297154,0.0012862150093528053,0.0007783890186050959,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28406,0.0005189619067502105,0.08940972279153626,0.0889648983000361,0.9919586160454025,0.006805814719952761,0.00677615975385275,0.0040923853218016604,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21433,0.0001991537356582664,0.006205211132089143,0.006079429825357606,0.9999613885157166,0.0008490238204378726,0.0008605537735549302,0.0005062697595944351,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4090,0.00025458922368189706,0.0170574779866871,0.0181041225729349,0.999687018324249,0.0017255491827328575,0.001736864259340942,0.0010438158170957778,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52299,0.0004506762245745487,0.10708067095891277,0.11176770369448807,0.9878822842674108,0.007427144180988563,0.007445171229971544,0.004416627000830577,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4357,0.0002302994744974836,0.017563803296012905,0.01553827779742058,0.9997216947161849,0.0016620407858312371,0.0016426179385844613,0.001046059058862064,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28700,0.00043792070953185087,0.09035763973340523,0.08028546341417266,0.992620274938862,0.006291460860274257,0.006306058217258653,0.0038974943148334727,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
14974,0.0002105552626141828,0.01049460482163604,0.010444867358026392,0.9998888100993201,0.0011389879166609732,0.0011306983393926983,0.0007178773914326076,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
37567,0.0003126118027028246,0.06221983298956219,0.05848865986052847,0.9963240679690023,0.004426986496339999,0.004366480986139454,0.0027126637073245103,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49251,0.00022513136881763192,0.028979676198865385,0.027303166005542594,0.9992000752203833,0.002414174678384819,0.002428544765756157,0.0014657489118764973,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5051,0.0005349061730162773,0.10767143611682486,0.10353022703540853,0.9887136681881513,0.0074886864222278825,0.007454176346549414,0.004658860216593384,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47330,0.00042852693901067817,0.11439806110980713,0.10806331505486667,0.987475120328954,0.007322221175269414,0.007359484387357299,0.004508848662634092,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17112,0.0001479742593765575,0.008966361063213187,0.008204513391175465,0.9999250695495098,0.0009405888566311872,0.0009508444983701566,0.0005787112124132695,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
34815,0.00046477965875212876,0.07153072309087641,0.06461570865578375,0.995308635083827,0.005361970209506267,0.005339298031030552,0.0033781545928813265,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3013,0.0002298098899172393,0.018687172627480774,0.01723574174379295,0.999673021139991,0.0017689313894945393,0.0017840504611996212,0.0010976446057889193,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30246,0.0003566427052958303,0.08682878171240792,0.07818705462254742,0.9931127639776198,0.005582830040592421,0.005555395986338895,0.003525275971578015,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28064,0.000465907513642809,0.09558618666994403,0.0826610104850145,0.991932125820174,0.006447558817831131,0.006507675916365687,0.004118021249617086,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9869,0.0002200970393280929,0.013205822359685574,0.011966440973177866,0.9998388805982006,0.0013804144408344466,0.001391098763131927,0.000856882648257915,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30229,0.00045339963595559277,0.085046780198943,0.07694054428337332,0.9933573842299805,0.006045328479407904,0.00611402539394663,0.0037645909167221946,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8069,0.0005263582742565625,0.10459248288452985,0.0950840753495726,0.9898931415857289,0.007385995138761442,0.007436933036270142,0.0045674314766133975,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25377,0.0004788872890912502,0.09531401850622626,0.08496387387102826,0.9917601277309117,0.006719870024344962,0.006750765978479882,0.004155505831146654,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50756,0.00024353112847605102,0.02683191183387919,0.023918235832469294,0.9993473807820806,0.0023004994100684103,0.0023222432608252003,0.0014263966096454415,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28653,0.00048513216697999135,0.08908790702723478,0.08526565359042272,0.9923157960954367,0.006541933766851398,0.006600737665879276,0.0039839641591387165,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
10918,0.00018402040577471438,0.012738301421960785,0.012063559934120165,0.9998442047092815,0.0012574727727938818,0.001245204745742234,0.0007790197177796242,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39363,0.0004645145899563373,0.05778561499056836,0.053883692434935127,0.9968483100462998,0.004673016774960753,0.004524372106174725,0.0028799904577292913,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17712,0.0006628367649534384,0.10055718726854601,0.08730045196947725,0.991021797357214,0.007695373173605771,0.007743873424699926,0.004801524858321249,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44728,0.0003460793613469724,0.03800692986221215,0.033989937275149075,0.9986861570298347,0.0032939339213917196,0.0033186538757736463,0.0020332162479134628,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1205,0.00027908196976650834,0.021135354051829473,0.019059256471859107,0.9995899331758963,0.0020454666320691645,0.0020352563161020977,0.0012660791799163549,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
36973,0.00039337024731173775,0.06614831264005273,0.062111091680800694,0.9958478366155045,0.004751498513581253,0.004679035573286985,0.003012387946518834,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14913,0.000338183810818186,0.011095094483000585,0.009495801584550052,0.9998912475520949,0.0013010914100936124,0.0012910958294782965,0.0008646177232248206,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24259,0.00012024722043209919,0.004761789929111127,0.004970218444526766,0.9999758851133368,0.0005932196207983559,0.000599632805888068,0.00035432847620658556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47680,0.0002707202044687898,0.03328266043175122,0.02919531616820282,0.9990106368828673,0.002717818523294517,0.002701893805384588,0.0016986365770590732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11715,0.0005646018217139555,0.10362104022044358,0.09797502200330403,0.9897137815926984,0.007323217746348657,0.007422853361945237,0.004599844253375461,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
51853,0.0002887206129940172,0.024541252104491464,0.024747481113772906,0.9993857789778625,0.0023840073472934566,0.002363384446365313,0.0014147310036706844,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26069,0.00013275574072884078,0.004113466055095609,0.0037276242470659733,0.9999842519629086,0.0005270991479184516,0.0005244832712538439,0.00033090839807287407,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12770,0.00020271474367954324,0.011768717063617927,0.010698833694198115,0.9998717033156729,0.001223796415546872,0.0012181654504446625,0.0007658112539004966,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35881,0.0003471798585348755,0.06650664165058708,0.05967153818568172,0.995972219171924,0.004806271166592182,0.004849668648909042,0.0029618781681256564,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10096,0.0002121434211239677,0.013025606057011616,0.012728605267438062,0.9998319437572597,0.0013471107241371948,0.001359839329404633,0.0008316022108059534,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
52401,0.0002588237238113272,0.023612687418479543,0.02269684962653177,0.999457764256048,0.0022258840247774137,0.0021781011834583995,0.0013060643293863895,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
26422,0.00013857335746990097,0.0037684428886611077,0.003762172600992786,0.9999854773438827,0.0005310933655068151,0.0005348555381078078,0.000320411699851219,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44818,0.0003074449755903934,0.03867657792927148,0.03627850711966642,0.9985812807175977,0.0031113431529747808,0.0031297898515102044,0.00196149894426671,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
